ts,sid,|v|_mean,|a|_mean,vz_mean,az_mean,|v|_std,|a|_std,vz_std,az_std,|v|_min,|a|_min,vz_min,az_min,|v|_max,|a|_max,vz_max,az_max,label_pass
1.0995592418071268e+16,63.0,1932690.243902439,10302794.829268292,-1683.2845528455284,181.9268292682927,1230270.0968792522,3625625.907631122,2768.303538981909,1961.4153185848245,180663,855480,-8510,-3090,4031469,17139739,3429,7357,no
1.0995592606374028e+16,75.0,2496207.214876033,16506566.3553719,-467.0826446280992,-870.8842975206611,1133905.5958365554,9447058.0942282,2743.9776772257,3939.0524647222855,573762,3492110,-6219,-8595,4435390,39756262,3405,4818,no
1.0995592825865252e+16,73.0,3479693.2975206613,19648026.082644623,-2002.685950413223,-30.305785123966945,1999308.794253132,8399523.975472737,2965.7390648118326,1426.7245870815154,565753,1176274,-8739,-4304,7164490,40125461,1336,3263,no
1.0995606101936868e+16,38.0,1479713.0188679246,5853007.424528302,-554.0943396226415,908.5754716981132,888309.8757669235,3392230.4336328777,1471.944218199679,3102.41729700019,165209,655755,-3958,-4329,2580215,16040829,2056,8799,no
1.0995629094009478e+16,68.0,3412932.317757009,19823425.6635514,-969.9158878504672,-519.7102803738318,1158425.455888184,6913675.120493401,2130.9405316578345,935.8617762935288,330820,6671536,-8248,-4718,4739619,32783174,837,556,no
1.0996297857333264e+16,16.0,2893651.607692308,23155340.161538463,2570.923076923077,987.7384615384616,1622298.460191548,12472485.026419029,1837.198071446542,1942.62635119822,211828,2986192,-835,-2356,5861098,46965627,7819,6327,yes
1.0998563031510716e+16,88.0,1014963.9649122808,18362956.298245613,-1476.491228070175,54.35087719298246,336183.0999239299,10846873.209718551,2577.512021052798,1506.8703908056316,406833,3749084,-9286,-2894,1562121,37810300,2736,3163,yes
1.0999337208146454e+16,71.0,1838735.423076923,9017303.403846154,-1727.3076923076924,-879.7115384615385,897770.9617433294,863524.1190477465,1693.7612691292752,2505.3206153597603,1014953,7531432,-4336,-3753,2963446,9898484,966,2224,no
1.099947522640787e+16,38.0,2138606.743362832,7867566.619469026,-2554.8849557522126,-2518.787610619469,753578.8574701245,3102435.0200364543,2457.591484826049,1520.727254657921,1171483,1798734,-6161,-5994,3379399,15907542,524,64,no
1.0999504503374978e+16,62.0,1376956.9918699188,4618655.983739837,1952.918699186992,2972.2276422764226,462119.3630864588,1600960.248707068,3317.622575084913,3393.2740193955824,463009,1777886,-3842,-3439,1960812,7966407,5737,7817,no
1.0999504996741356e+16,61.0,374439.9349593496,3713248.601626016,2761.731707317073,759.040650406504,295602.61941741715,2978134.543212516,5125.410694577046,3897.692891363195,56430,188197,-4188,-7143,1176662,13257342,9737,9955,no
1.0999505191959736e+16,63.0,1265065.943089431,8719952.24390244,-736.3252032520326,-1448.7317073170732,840870.9807198773,5602189.525725769,4477.24628025215,3228.5971020090383,109473,1702377,-5935,-9205,3668983,21465952,9970,5157,no
1.099950582433835e+16,24.0,2595531.0923076924,19545328.96923077,72.5923076923077,771.2692307692307,1458706.2211486767,10152680.672813185,2286.3982497652323,1859.730895713752,264882,3758483,-4644,-1800,5134983,41658526,3677,4645,yes
1.0999505854149454e+16,67.0,972092.7295081968,11311623.418032788,392.5,997.188524590164,551075.7479417756,7234372.472061676,2998.891437743604,2592.764006918043,126948,1145456,-4233,-2355,2640995,25397072,8790,9866,no
1.09995059296892e+16,68.0,3246437.844262295,22538024.270491805,-336.7704918032787,721.4344262295082,1594201.2203075504,7968036.936693458,2665.883138017935,1200.7229088882275,477590,1058053,-8028,-2295,5576895,34429385,4129,5598,no
1.0999506194540616e+16,40.0,2300777.047619048,8385621.150793651,232.4126984126984,335.5238095238095,854562.9374879382,4522227.880988352,2185.5647810846194,3476.332759018988,672851,2497114,-6960,-6426,3490769,18290012,3248,9412,no
1.09995066455437e+16,64.0,2147768.3902439023,8894975.975609757,91.00813008130082,-46.21951219512195,1222380.9865053317,5358723.322620148,2769.275127075957,2572.7703717676904,275188,1073555,-8098,-8601,3614511,22671075,4862,6010,no
1.0999506903019868e+16,65.0,622597.8278688524,6492882.336065574,-1761.229508196721,1212.049180327869,529298.8964190504,5646667.51814137,5880.861924215195,4102.382488287256,56626,1195560,-9952,-9926,2478524,22413182,9508,9838,no
1.099950715195394e+16,66.0,874734.4836065574,8031153.459016394,-1358.532786885246,398.55737704918033,708842.6591075752,5972045.512082677,3196.3546570988424,1444.3487024837934,94293,392712,-9936,-5866,2553928,21349351,5349,3497,no
1.0999507243797172e+16,73.0,2178929.1074380167,13104134.975206612,-557.7107438016529,-1632.5289256198348,1402693.0871156848,8622803.534179606,2042.1739292480147,3104.6044382346577,134408,3273728,-7225,-9242,4279730,36667934,4907,1781,no
1.0999507408205558e+16,75.0,3037574.7933884296,21452693.27272728,-416.7107438016529,572.8677685950413,1847358.3464029024,8547461.267034013,3251.225108678308,2268.216659779766,301065,5090151,-8076,-3022,5627203,44694825,5474,6485,no
1.0999507417848448e+16,44.0,2855163.912698413,17335134.698412698,-1393.1746031746031,-143.4206349206349,1825774.769079192,6249203.599932419,2705.015732536476,1332.01874072807,255395,6102122,-8506,-2809,5911782,32368389,1847,2336,no
1.0999508342258512e+16,74.0,3136245.5371900825,18362669.8677686,471.1157024793389,-481.1157024793389,1876009.661638589,7012352.348181878,3306.420565077595,3216.1616879703115,164060,6004867,-7255,-7603,5552389,42736811,5249,6046,no
1.1002513089137244e+16,16.0,5522665.064220184,44005554.963302754,-1634.9908256880733,-635.4862385321101,2861363.02046361,19440097.2440482,2200.130604268978,1203.7350100191925,260635,11475671,-6242,-3484,9543694,93039685,2044,2012,yes
1.1005656506148506e+16,57.0,4882548.604838709,32594366.70967742,-2374.766129032258,-934.4354838709676,2903999.469391046,13418729.698952109,2820.065345805978,1472.930982337821,943778,3262737,-8809,-8726,10001364,54673936,257,2352,yes
1.1007260026153162e+16,38.0,2023965.825,14831572.3,-3889.875,-1474.425,216285.39096187864,2125339.4083589325,302.79630010780244,420.36936673261465,1845372,10907119,-4128,-2581,2541842,19172088,-3086,-1168,no
1.1007421727882612e+16,44.0,3242906.658227848,18173160.59493671,1612.4683544303798,796.5949367088608,1881619.6647025887,5959389.195810811,1790.7382579821942,1412.0407628221894,387230,6928127,-1762,-1203,5259761,28397227,5471,3718,no
1.1007434122665816e+16,68.0,4471467.178217822,15627530.198019804,-759.7227722772277,-1621.3861386138617,1366210.3322600764,6634677.222884601,1380.4937096474714,1827.9107525822865,1898204,4421298,-2769,-6127,6843098,31085115,1093,666,no
1.1007463736408916e+16,40.0,5585527.487179487,15593209.243589744,503.5897435897436,1173.3461538461538,2947409.4033267247,6949515.554993449,548.8269293092299,1503.7237486944246,890661,3833549,-1134,-1023,8752154,28726437,1433,3327,no
1.1007466122353996e+16,65.0,3111361.901639344,19490397.270491805,-1493.77868852459,-402.7049180327869,2261280.307251922,9497053.8068321,2397.593898961093,1464.3027544996005,183992,3625135,-8743,-4772,6542679,40975110,1387,1287,no
1.1007466180356484e+16,75.0,2987707.776859504,17177619.801652893,891.7768595041322,-238.099173553719,1795253.0879036176,6829790.280218371,4058.2178939521455,3934.1192796799273,458714,6630839,-7079,-9967,5725477,31483191,8275,5819,no
1.100746645466404e+16,67.0,4306234.295081968,19690415.655737706,-34.67213114754098,-77.55737704918033,2110236.8057628456,6411431.383005511,2491.064671460524,2005.354300013216,653633,3765361,-6856,-3804,7323632,33250647,3916,4892,no
1.1007466981701004e+16,66.0,3967350.796747968,19922052.658536587,-2114.731707317073,-1234.5772357723577,2223165.2350092544,12408845.34761994,4727.196540482219,2884.728361812383,795923,4255143,-9987,-8887,6658951,49096043,3954,2940,no
1.1007466999049168e+16,62.0,1797133.138211382,10209039.07317073,-1552.7723577235772,55.00813008130081,842013.9699527139,3507251.649886657,3312.621795627896,1663.8891311974385,243333,3169182,-9936,-2930,3212968,18256921,3143,3135,no
1.1007467299971554e+16,74.0,4738279.586776859,24271788.23966942,-878.6611570247934,-1450.190082644628,1835791.312388047,11522851.425206734,4412.113744291049,4667.223532812004,1277497,3017392,-6626,-9981,7898430,44641845,7013,7010,no
1.1007467386038872e+16,73.0,4767793.3852459015,22084570.26229508,-888.9344262295082,-394.1147540983607,2193149.8891320955,9840146.890318347,1615.0422031571168,937.5117338921558,766254,5311531,-6363,-2219,7668703,45657951,1985,1816,no
1.100746748956272e+16,64.0,4044910.5203252034,17766592.089430895,-411.8455284552846,77.39837398373983,1921538.3647829911,5230609.318429912,3291.919264373912,2689.4060522293444,602398,5195210,-8431,-4453,6764653,25282047,3791,4399,no
1.100746757738327e+16,71.0,5033345.371900827,18695258.80991736,-733.4380165289256,-305.3719008264463,2246477.231014098,8026972.258664011,3344.6089106016616,2440.455480479793,1073077,2323449,-8333,-3807,7783853,32920450,3120,9575,no
1.1007467686824582e+16,63.0,3825773.18699187,17873199.31707317,-1428.3577235772357,-135.95934959349594,2043204.6819919096,6782126.847803575,2728.626190480913,2915.0607771364857,467547,3625442,-7619,-5195,7100348,29503193,2549,9376,no
1.1007467754614206e+16,69.0,3555156.2066115704,14874939.652892562,-328.8099173553719,-340.0826446280992,1637712.653520248,5842177.496586125,3014.078552709074,3354.759347024207,782905,1783084,-6219,-7226,6137471,27508425,5203,8821,no
1.1007469089643148e+16,61.0,1884716.463414634,9998293.43902439,-361.8373983739837,118.30081300813008,1028360.9900696772,4159602.163223243,4321.877941422815,3118.1200487277624,325051,2764064,-8560,-4206,3550307,16880579,6607,7931,no
1.1015430801504034e+16,23.0,2200525.527131783,27141130.72868217,-421.5116279069768,-464.8837209302326,1178878.8735465538,17139679.117785618,1949.093796310701,1261.1312482989415,192520,1245775,-6000,-6281,5386510,71713336,3962,5700,yes
1.103124127732258e+16,38.0,3145098.5,17600612.44827586,-2241.103448275862,-1912.1896551724133,1376379.762669653,6867810.208133183,2713.574749096709,1452.5453093382598,1544619,3376321,-6617,-4283,5411580,30134910,766,21,yes
1.1034970181337748e+16,38.0,6171048.87654321,21098523.29629629,1400.0493827160494,603.5061728395061,2101481.6417593467,4745733.410103652,359.9004341909915,867.8688282721184,3362815,15067663,1077,-486,9382709,26533380,2248,2374,no
1.103500969140595e+16,44.0,5572408.763888889,19308863.777777776,2751.5138888888887,3957.444444444444,4911790.000576834,16111749.263493506,2339.3539675987204,3592.2570247800163,844205,818804,-599,-161,11598747,38199231,6086,9975,no
1.1035060377052844e+16,74.0,8121665.764705882,21911603.352941178,1215.9411764705883,1359.3529411764705,2297832.4474087674,7486130.446120303,2653.1370693621407,1936.922944426819,5635764,12007263,-1746,-1224,10222189,28654130,3641,3113,no
1.103507181371917e+16,69.0,4143062.598360656,20617336.0,-717.1065573770492,-667.9426229508197,2135445.365225152,8382119.045182537,3159.917814098568,1864.19642271564,1189117,3521336,-7293,-4575,7301627,39913191,5380,3562,no
1.1035071944856466e+16,62.0,1959585.691056911,7841672.341463415,1860.6422764227643,2072.569105691057,1030415.2695376492,3705415.0924437214,2171.977678273736,2761.1194305081267,62406,1995148,-4299,-8026,3238549,16427182,8252,7165,no
1.1035072306400766e+16,63.0,3905181.2195121953,20028403.04878049,-1947.2520325203247,-226.6260162601626,2033521.0868291715,6291437.91225662,3180.5075030476746,2211.9551191544715,639891,3417633,-9131,-3699,7062554,31744597,1957,9477,no
1.103507328570983e+16,65.0,2217396.300813008,14262195.707317073,-2160.3252032520327,-304.7642276422764,1472867.7021350022,7235551.262462716,4232.296269526521,2462.632970800518,273367,1180037,-9911,-4068,4314815,27230595,2549,8309,no
1.1035073480607936e+16,75.0,4917019.752066116,27244127.123966943,-1287.1404958677683,-736.1818181818181,2503044.3817559457,10796021.763275178,3611.7263284699584,3493.917071139497,852527,5467266,-7622,-8508,8624284,44546525,3931,7982,no
1.1035073941303896e+16,73.0,4356082.421487603,19997352.17355372,-1645.6198347107438,-693.8512396694215,2414266.492689984,11613637.85133759,2861.5823456501544,3674.7440447400713,285849,4089903,-9837,-9563,7310381,44521775,2716,6469,no
1.1035074359091112e+16,68.0,3025174.7868852457,15360365.360655738,440.25409836065575,629.0655737704918,1076413.945840119,6131410.719590582,1329.601080803552,2367.903964637753,982945,4382591,-2900,-3796,4774085,29231764,2529,8061,no
1.103507446475492e+16,40.0,2610493.62992126,10452685.291338583,17.95275590551181,1354.6614173228347,687800.1258827872,5917841.320068879,1921.2954990255084,2710.471777655657,995590,1662960,-7436,-2697,3309474,20330802,1873,9105,no
1.1035074646017674e+16,66.0,2669401.9918032787,11780865.360655738,1535.3032786885246,29.704918032786885,2207599.23113439,8020031.786585145,2667.677102300412,3202.525337964743,126241,852912,-3492,-7952,5713735,25521030,8637,6893,no
1.1035075016477618e+16,61.0,1117861.5447154471,5431956.902439024,-702.0569105691056,378.1626016260163,285488.67621556483,3519057.460590191,3830.487556821474,5135.315659641934,186913,1013005,-7136,-9861,1536354,16801475,5502,9753,no
1.1035075080727216e+16,54.0,4060220.5967741935,29772869.701612905,-1889.4435483870968,-270.8467741935484,2899524.5189928496,12354688.33276199,2536.508416703327,1325.08746785606,341049,3402169,-7925,-4854,9396081,51010148,2493,2586,yes
1.1035075331434596e+16,67.0,3671613.655737705,16649581.721311476,-871.6803278688525,165.12295081967213,1463849.5488512402,6417514.056125098,1681.9003678513195,1369.9215913972394,1016246,3941713,-5327,-3118,6022240,31484198,1228,3859,no
1.1035297220641688e+16,71.0,1676967.5483870967,15639520.612903226,-2683.870967741936,672.0322580645161,1028329.5127009252,7325775.826963566,3270.6159230531844,1020.4463887231236,312019,860127,-9944,21,3243698,22639925,-117,5766,no
1.1035332891516268e+16,64.0,3644362.1875,11683537.875,-1359.3125,-2942.625,513865.8720102252,5164452.234641436,738.1799887787079,1461.366158770621,2920395,2001735,-2519,-8016,4694928,18030934,-201,-1556,no
1.1035901885834856e+16,59.0,3555296.138211382,22316296.30894309,-794.2113821138212,-755.5934959349594,1543967.7666966324,9088474.545145595,2043.986703351062,1609.0868341880591,1225956,3065375,-4832,-4584,6076148,48955534,2003,1613,yes
1.1044213329331184e+16,57.0,3468022.89516129,19403537.080645163,603.9677419354839,1550.5887096774193,1255274.9061936564,6548634.767331767,3238.895076414815,2986.430983039262,1314196,5807282,-4155,-2639,5763500,31977361,5976,8065,yes
1.1045613139263402e+16,73.0,3692219.173553719,22829530.314049587,-1371.2396694214876,215.0082644628099,2088828.8328783216,11241193.286291713,2193.353459981593,2109.3993279915326,489494,3003590,-9228,-2813,6959864,45917058,5699,6588,no
1.1045613647961836e+16,44.0,2028380.9285714289,12261780.373015871,-555.6190476190476,678.5952380952381,1203993.1776716092,4437308.372111627,4764.960378189338,3196.371350587591,221216,4620497,-9977,-3838,4563614,23542407,7196,8258,no
1.1045613702216946e+16,62.0,2066706.796747968,6034333.211382113,125.1219512195122,-860.650406504065,763313.65231142,3470777.786232599,1200.8214031999291,2121.46870708556,472489,2091457,-2183,-8910,2898517,15248262,5351,2986,no
1.1045614424276596e+16,64.0,2371346.8360655736,11587067.147540985,-1294.5901639344263,-69.6311475409836,1188859.9564432811,5629717.515162701,2973.349147503586,1812.2912086105084,334442,2148442,-9722,-2688,4215964,23169409,1638,6861,no
1.104561442950117e+16,68.0,2713416.8524590163,14134702.827868853,-1391.4180327868853,-766.8360655737705,1406534.1314943235,4039006.127266874,3017.37757861086,1742.5098710163309,354859,2955368,-9203,-4148,4432028,22818175,2003,4944,no
1.1045614723166074e+16,74.0,4383693.884297521,26684106.23140496,-2109.462809917356,-830.6115702479339,1896653.848971675,12846563.707149977,4900.243815432933,3547.6773725258163,1151852,4466700,-9255,-9748,7779460,48726835,4131,4356,no
1.1045614786245896e+16,63.0,1944577.7704918035,9753735.204918033,-4099.926229508197,-282.827868852459,1319562.9684824983,4132133.661942413,3595.369536216125,1888.5916686216628,580378,2298315,-9961,-5406,4230289,18490758,230,5040,no
1.10456152187218e+16,69.0,2684024.8099173554,13649332.876033058,-301.8595041322314,1215.685950413223,1572375.6176903276,6109258.92953066,3188.61009246397,3192.4981650557447,290038,3976334,-8172,-6228,5046806,26681484,6076,9463,no
1.1045615623708702e+16,75.0,2322785.561983472,12311437.297520662,-1401.8181818181818,-993.4297520661156,1158689.861028897,5601492.581445924,4339.129745697863,3065.827027699721,300172,3770454,-9986,-6817,3776513,27423043,6386,6009,no
1.1045615670963746e+16,40.0,3821252.409448819,15517344.881889764,-825.6377952755905,328.4803149606299,1363406.400819236,7070946.544700849,1639.6466405484343,1981.268752754449,611254,2380346,-5475,-2129,5668760,30309956,1094,7666,no
1.1045615708772266e+16,66.0,4058016.327868852,21856136.286885247,-747.9180327868852,-281.3360655737705,2475021.742459571,11678164.600055194,3801.23050453373,2717.559529286792,176363,3875132,-9757,-6896,7221808,51430866,5867,3760,no
1.1045615727068818e+16,61.0,476329.8861788618,4848785.804878049,-1587.1869918699188,-925.5365853658536,428155.50269424776,3193033.582661681,3276.0774109371027,2057.171742604048,75446,496404,-9188,-8811,1755414,11393805,6781,6834,no
1.1045617349483644e+16,67.0,2179930.770491803,11519208.959016394,-4295.762295081967,-917.6639344262296,1616105.9888710084,6037991.052582555,2679.862812737905,1280.3852119909925,343253,692200,-9977,-4029,4672171,24015526,-841,2798,no
1.1045665386577296e+16,71.0,3872310.285714286,16028449.773809524,-813.3333333333334,-814.6904761904761,1753997.4358082367,5690924.279268775,2107.3729167951665,971.8023495830788,1078063,1667561,-4602,-5073,5940003,25337021,1117,297,no
1.1045695386638338e+16,65.0,3507622.415730337,14249615.202247191,-1767.426966292135,-702.561797752809,2094682.697501363,7650826.357383752,2656.415753705975,2189.2596193226445,331569,2039672,-8757,-6997,6482198,26532535,959,2120,no
1.1048739276824632e+16,52.0,5079833.344,41119892.232,-2557.392,-112.752,3902986.128751117,15307196.6332726,4348.488068535264,1324.4126126872854,840936,12616129,-9961,-2248,12651772,69286461,1754,2761,yes
1.1054590386209474e+16,28.0,4181423.8378378376,10937215.68918919,267.0405405405405,2652.310810810811,1130993.3968982666,7455431.98178554,717.3028331871651,2993.7661758681047,786224,789029,-1176,-473,5266657,20905366,1890,7104,no
1.1054700591079002e+16,57.0,2354406.435483871,9219626.314516127,-1340.008064516129,-356.0,1089061.880100896,4938300.812698101,3301.3676828202897,2309.481686122794,290754,673494,-9468,-7646,3600130,19346986,1692,6508,no
1.1054700659156716e+16,24.0,6148883.519379845,28247162.26356589,-460.3643410852713,-186.2635658914729,3071057.7624749085,10730220.043856014,2203.347676470059,1668.6943648000104,1439771,7423295,-6647,-3312,10926415,49264538,2030,3013,no
1.1054700831333724e+16,16.0,5173955.0,26055877.14503817,-1773.0229007633588,-797.9465648854962,2416234.427829924,11229639.332720544,4047.251919447506,2463.9350588125903,1435416,4060420,-8635,-8151,9091029,45537763,6355,6033,no
1.1054701127367594e+16,59.0,2810734.0650406503,12072571.146341464,-1032.6422764227643,-466.8780487804878,1192590.6398337383,3257799.355102154,2220.277117285659,2419.256888972741,715741,2313935,-6180,-5932,4628454,17958986,2620,3635,no
1.1054702079998086e+16,19.0,3801122.230769231,20368739.90769231,-1284.069230769231,-187.25384615384613,1898220.295940428,8728715.125517327,1937.424751980977,2243.9301669119163,713589,7200755,-6143,-5491,6471788,39527744,2461,6865,no
1.105470234422639e+16,13.0,3222070.9236641224,21060876.75572519,2450.1984732824426,123.0,1820718.123160857,8609321.943435831,2407.9175695699814,1580.6659891421618,343034,4506734,-1173,-5437,6135888,38101415,9084,2376,no
1.105470235064946e+16,53.0,4921447.408,21912995.168,-338.008,-59.784,2416751.082602884,6513676.843962722,2713.0904545281223,2553.964661715256,1309795,3742982,-6995,-3319,9025161,34698763,3654,9509,no
1.1054702542278936e+16,54.0,5151653.153225807,21966068.62903225,-1804.225806451613,-1054.1774193548388,2578622.836642547,8252720.815183556,2272.7458548976897,1770.8867148647153,897191,2885321,-8237,-7287,8924138,34298211,223,1074,no
1.1054702674498058e+16,58.0,879078.6910569106,6871252.130081301,1076.219512195122,900.6747967479674,954625.8691143768,5302661.545506894,2820.9000119906664,2936.505276283064,72179,521001,-3201,-9532,3414671,19561937,7553,8515,no
1.1054702816808098e+16,52.0,4360997.416,22745712.424,-53.496,101.992,2436729.125204775,8746817.175468542,1303.4029693027005,1130.1120162578234,370344,4667685,-2619,-5018,8023492,40039374,5423,1410,no
1.1054702827496658e+16,23.0,5898067.968992248,27579833.682170544,-589.1085271317829,165.6201550387597,2905928.902060848,10756941.805180157,1967.7471383869029,1450.0654952546456,1039172,4312213,-6892,-2217,10316067,43178004,1033,3612,no
1.1054703204772516e+16,14.0,2855791.717557252,18101668.709923662,910.3053435114504,394.48091603053433,1458208.7052559925,6129839.2855814425,851.5831039723764,648.8414805949855,368894,7091202,-696,-803,6226736,31078120,3338,1874,no
1.10547127503801e+16,49.0,4491995.166666667,15345915.343137257,-209.58823529411765,998.5980392156864,1737288.6536544512,6950510.035173133,937.6511453388572,1310.9358780778566,747038,3442813,-3387,-1100,6518437,31244479,736,6344,no
1.1054799820935436e+16,67.0,4962341.144578313,29883070.97590361,932.4096385542168,394.0481927710844,2485371.0685647693,10346057.50238633,1991.1372656443527,712.7216626291363,1680827,10495179,-606,-1724,9432751,50100218,5616,2020,yes
1.1054806495286662e+16,88.0,5713396.810344827,22975347.310344823,340.9482758620689,292.8448275862069,942099.4921661966,10886522.74278035,127.1555784750558,652.8447278311951,4673597,7284351,145,-136,7133260,42634235,653,2237,no
1.1054836757546372e+16,47.0,1729489.075471698,18828925.433962263,-2708.867924528302,184.3018867924528,817507.2794650927,8838655.381509667,3946.6699060860446,3283.614844279592,671321,2965577,-8665,-6633,4055791,40631490,3393,7106,no
1.1061241080061212e+16,73.0,4730446.4049586775,41615947.80991735,-308.9504132231405,-382.74380165289256,3238849.0043567345,23730450.779991142,2034.4438955614696,1277.7761510330206,744540,635408,-4591,-6426,10730913,101119887,3463,2661,yes
1.106528291916965e+16,38.0,6223155.967741936,19482893.35483871,372.2258064516129,-2906.774193548388,1315625.6662502314,10425891.46987418,956.2549070785614,2271.464295847907,3430136,4731951,-1744,-8232,7574540,39526053,1582,61,yes
1.1082250453446954e+16,14.0,4574893.198473282,32971552.916030534,-116.25954198473282,581.4503816793894,2394539.3979268246,16905226.003388245,2445.075382156444,1975.425030073822,1397502,10212146,-4179,-2788,9490893,64981259,4255,4848,yes
1.1085432038961006e+16,66.0,3457588.1379310344,14323576.439655172,160.61206896551724,1033.646551724138,2182748.4097950296,5020239.802603685,4324.097080460194,2772.541415393999,343660,5180317,-9540,-3997,6206777,26292925,5559,5647,no
1.1085444244992506e+16,74.0,4064604.297520661,20715198.34710744,460.1487603305785,-109.23140495867769,2200565.251583623,8141043.156181032,5827.683094022239,5905.82411799337,130203,7433307,-9215,-9973,6896061,41934505,8514,8048,no
1.1085444256849958e+16,75.0,2853315.5702479337,15055129.950413223,737.0826446280992,-165.77685950413223,1701589.0169070782,6196001.9678786425,3617.507421293417,4316.930501887507,165188,3605604,-5860,-9670,5184146,26575450,7220,9155,no
1.1085444898131412e+16,65.0,2812339.131147541,14953227.31147541,-3420.0,-1372.016393442623,1797526.4608694776,9553048.086321635,4097.504162735697,2272.3868762672246,674613,774415,-9818,-6842,5217162,40120183,1922,3365,no
1.1085444937678054e+16,67.0,3579489.549180328,13506565.94262295,450.78688524590166,-1034.6803278688524,1478649.297003975,5984704.649037657,2332.8477798870854,2689.1623669477744,345539,3637625,-4058,-8890,5557055,27200716,6055,4084,no
1.108544523911131e+16,44.0,3017256.492063492,11951292.412698412,-2023.095238095238,-932.0555555555557,1490863.2694475492,3992184.4833392766,3798.0722677243966,4861.772989032795,778265,3544335,-9332,-9125,5259398,19607876,4702,9573,no
1.1085445571684238e+16,64.0,3911332.918699186,16682459.398373984,784.439024390244,-164.8861788617886,1616215.8488818042,5638837.505542367,2828.3587291501226,2805.240409916833,484742,5160134,-5387,-6590,6366973,27064881,4772,4882,no
1.1085445584517504e+16,69.0,1894412.0327868853,11367858.901639344,-4.868852459016393,-519.8934426229508,1124764.0111225971,4940361.983622518,2993.352251517759,3116.382401045067,199216,4039425,-5240,-7400,4245665,21958613,5996,5466,no
1.1085445716862892e+16,62.0,1207336.1219512196,7305567.609756097,-2706.0569105691056,-1236.2520325203252,1163409.1151860803,5589593.399237904,3737.0670587578,2494.1515315209813,230769,860119,-9969,-9770,3861740,21561207,2748,2362,no
1.1085445947003528e+16,61.0,1965879.8048780488,7481537.455284553,-977.650406504065,-163.8780487804878,1015386.63662212,3908842.997788984,1380.6225786403295,1592.4088443703608,156249,246667,-6096,-6246,3042002,16265316,4110,4639,no
1.1085446053956658e+16,73.0,3510540.917355372,18300594.603305787,-97.10743801652892,-699.3553719008264,2255111.5734458817,10928770.228515876,2073.9570744579587,2223.192103933381,347461,2519121,-4770,-9253,6444039,40561535,4255,2879,no
1.1085446141457032e+16,52.0,4504327.472,31225537.416,536.152,56.608,2929010.1303923912,14402998.753890833,3790.217601753912,2136.748097882961,280851,10370175,-9797,-7227,9401132,71982845,3996,2566,yes
1.1085446149208912e+16,68.0,2804866.868852459,15188906.68852459,-1265.2459016393443,777.7049180327868,1483126.2883290574,7434929.702782729,4223.058478666766,2482.013927307322,372580,4083701,-9183,-2882,5158109,30499960,7187,8597,no
1.1085446438123174e+16,40.0,2691972.748031496,14183799.181102362,-2197.5905511811025,476.488188976378,1632382.7412778663,5550946.078119683,2844.050658564548,2233.2547351703925,402806,6250818,-8385,-2189,5255778,26596719,2031,6807,no
1.1085446445399042e+16,71.0,3376040.37704918,13716396.762295082,-469.09016393442624,302.4016393442623,1647207.2993007817,5009486.960208932,2893.2443655428465,1465.1247015430702,650206,2696488,-9023,-3115,5477361,25407766,2218,2818,no
1.1085446822589708e+16,63.0,3126881.106557377,16488490.713114752,-1179.049180327869,38.72131147540984,1715097.495898374,5389136.677640897,2407.416542849294,2015.0165935058824,176545,3418873,-7132,-7344,6112834,26126025,1859,5760,no
1.1085687559831082e+16,38.0,1917619.92,4657620.12,-1209.24,-1363.92,118691.41317751956,1450006.8320750345,640.5778823322994,1345.481943394262,1694975,1266978,-2491,-3748,2098018,6664659,-368,467,no
1.1088047965117386e+16,54.0,3408825.2258064514,21004621.39516129,-503.9516129032258,-9.25,1463524.2038222526,8480118.441917997,1389.2631951080868,1387.8633260478562,846564,5355138,-4339,-2995,5560106,40539803,2019,2573,yes
1.1089843352287498e+16,57.0,4094240.349593496,27215500.910569105,-505.5447154471545,-54.38211382113821,2415582.061417873,9671713.5460657,2714.238842831441,2198.1992276851283,635165,5369228,-4536,-6177,8581597,42168022,6892,4374,yes
1.1092262992516432e+16,52.0,5816653.52,40523744.552,781.952,116.408,2554214.244026879,17236648.459130872,2127.8507817256177,1471.6144146546524,1037893,10095102,-2516,-2158,11138355,83048817,5088,2933,yes
1.1096733431381116e+16,16.0,4062802.6,25799491.89090909,149.9181818181818,97.16363636363636,1165587.3258321085,8401061.399922293,1892.290254186288,2079.756895317259,1478803,10106559,-3068,-8432,5864410,45014623,3455,3504,yes
1.109908559892292e+16,88.0,4788714.31092437,38125721.51260504,707.0588235294117,666.3361344537815,2772126.366282183,21568464.10822238,2735.2017565534065,1824.3231820312965,200292,3587522,-7763,-2399,10420540,90297070,5601,4539,yes
1.1103485857146938e+16,64.0,3478378.204819277,13176689.975903615,1167.8433734939758,824.5060240963855,1649927.1718603645,6225726.5702953935,1366.1410801153463,1419.659641221968,413701,1667429,-1711,-2436,5133759,24669388,3264,3626,no
1.1103532749131454e+16,38.0,1499435.6299212598,6663387.20472441,-767.2992125984252,633.7952755905512,707797.1952064433,3056392.4881453183,4587.284641915277,2918.191787213724,477069,752790,-9906,-6542,2381085,14026216,3376,6390,no
